2022/9/30 10:16 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
482,14:00～15:00,9月30日,10:16,32,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2022/9/30,8:05,287,44
2022/9/30,8:10,285,45
2022/9/30,8:15,289,47
2022/9/30,8:20,292,50
2022/9/30,8:25,294,52
2022/9/30,8:30,302,54
2022/9/30,8:35,307,56
2022/9/30,8:40,308,59
2022/9/30,8:45,311,61
2022/9/30,8:50,312,61
2022/9/30,8:55,315,63
2022/9/30,9:00,317,66
2022/9/30,9:05,323,67
2022/9/30,9:10,323,68
2022/9/30,9:15,324,70
2022/9/30,9:20,326,72
2022/9/30,9:25,328,73
2022/9/30,9:30,327,75
2022/9/30,9:35,329,76
2022/9/30,9:40,331,78
2022/9/30,9:45,331,79
2022/9/30,9:50,333,80
2022/9/30,9:55,335,81
2022/9/30,10:00,334,82
2022/9/30,10:05,335,84
2022/9/30,10:10,,
2022/9/30,10:15,,
2022/9/30,10:20,,
2022/9/30,10:25,,
2022/9/30,10:30,,
2022/9/30,10:35,,
2022/9/30,10:40,,
2022/9/30,10:45,,
2022/9/30,10:50,,
2022/9/30,10:55,,
2022/9/30,11:00,,
2022/9/30,11:05,,
2022/9/30,11:10,,
2022/9/30,11:15,,
2022/9/30,11:20,,
2022/9/30,11:25,,
2022/9/30,11:30,,
2022/9/30,11:35,,
2022/9/30,11:40,,
2022/9/30,11:45,,
2022/9/30,11:50,,
2022/9/30,11:55,,
2022/9/30,12:00,,
2022/9/30,12:05,,
2022/9/30,12:10,,
2022/9/30,12:15,,
2022/9/30,12:20,,
2022/9/30,12:25,,
2022/9/30,12:30,,
2022/9/30,12:35,,
2022/9/30,12:40,,
2022/9/30,12:45,,
2022/9/30,12:50,,
2022/9/30,12:55,,
2022/9/30,13:00,,
2022/9/30,13:05,,
2022/9/30,13:10,,
2022/9/30,13:15,,
2022/9/30,13:20,,
2022/9/30,13:25,,
2022/9/30,13:30,,
2022/9/30,13:35,,
2022/9/30,13:40,,
2022/9/30,13:45,,
2022/9/30,13:50,,
2022/9/30,13:55,,
2022/9/30,14:00,,
2022/9/30,14:05,,
2022/9/30,14:10,,
2022/9/30,14:15,,
2022/9/30,14:20,,
2022/9/30,14:25,,
2022/9/30,14:30,,
2022/9/30,14:35,,
2022/9/30,14:40,,
2022/9/30,14:45,,
2022/9/30,14:50,,
2022/9/30,14:55,,
2022/9/30,15:00,,
2022/9/30,15:05,,
2022/9/30,15:10,,
2022/9/30,15:15,,
2022/9/30,15:20,,
2022/9/30,15:25,,
2022/9/30,15:30,,
2022/9/30,15:35,,
2022/9/30,15:40,,
2022/9/30,15:45,,
2022/9/30,15:50,,
2022/9/30,15:55,,
2022/9/30,16:00,,
2022/9/30,16:05,,
2022/9/30,16:10,,
2022/9/30,16:15,,
2022/9/30,16:20,,
2022/9/30,16:25,,
2022/9/30,16:30,,
2022/9/30,16:35,,
2022/9/30,16:40,,
2022/9/30,16:45,,
2022/9/30,16:50,,
2022/9/30,16:55,,
2022/9/30,17:00,,
2022/9/30,17:05,,
2022/9/30,17:10,,
2022/9/30,17:15,,
2022/9/30,17:20,,
2022/9/30,17:25,,
2022/9/30,17:30,,
2022/9/30,17:35,,
2022/9/30,17:40,,
2022/9/30,17:45,,
2022/9/30,17:50,,
2022/9/30,17:55,,
2022/9/30,18:00,,
2022/9/30,18:05,,
2022/9/30,18:10,,
2022/9/30,18:15,,
2022/9/30,18:20,,
2022/9/30,18:25,,
2022/9/30,18:30,,
2022/9/30,18:35,,
2022/9/30,18:40,,
2022/9/30,18:45,,
2022/9/30,18:50,,
2022/9/30,18:55,,
2022/9/30,19:00,,
2022/9/30,19:05,,
2022/9/30,19:10,,
2022/9/30,19:15,,
2022/9/30,19:20,,
2022/9/30,19:25,,
2022/9/30,19:30,,
2022/9/30,19:35,,
2022/9/30,19:40,,
2022/9/30,19:45,,
2022/9/30,19:50,,
2022/9/30,19:55,,
2022/9/30,20:00,,
2022/9/30,20:05,,
2022/9/30,20:10,,
2022/9/30,20:15,,
2022/9/30,20:20,,
2022/9/30,20:25,,
2022/9/30,20:30,,
2022/9/30,20:35,,
2022/9/30,20:40,,
2022/9/30,20:45,,
2022/9/30,20:50,,
2022/9/30,20:55,,
2022/9/30,21:00,,
2022/9/30,21:05,,
2022/9/30,21:10,,
2022/9/30,21:15,,
2022/9/30,21:20,,
2022/9/30,21:25,,
2022/9/30,21:30,,
2022/9/30,21:35,,
2022/9/30,21:40,,
2022/9/30,21:45,,
2022/9/30,21:50,,
2022/9/30,21:55,,
2022/9/30,22:00,,
2022/9/30,22:05,,
2022/9/30,22:10,,
2022/9/30,22:15,,
2022/9/30,22:20,,
2022/9/30,22:25,,
2022/9/30,22:30,,
2022/9/30,22:35,,
2022/9/30,22:40,,
2022/9/30,22:45,,
2022/9/30,22:50,,
2022/9/30,22:55,,
2022/9/30,23:00,,
2022/9/30,23:05,,
2022/9/30,23:10,,
2022/9/30,23:15,,
2022/9/30,23:20,,
2022/9/30,23:25,,
2022/9/30,23:30,,
2022/9/30,23:35,,
2022/9/30,23:40,,
2022/9/30,23:45,,
2022/9/30,23:50,,
2022/9/30,23:55,,
